userId,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,IMAX,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,titles
55,2.9,2.625,0.5,1.25,2.555555556,4.35,0,2.916666667,1.75,0,0,0,0.5,3.5,0.5,1.333333333,4.055555556,2.25,0,"['Lock, Stock & Two Smoking Barrels (1998)', 'Boondock Saints, The (2000)', 'Snatch (2000)', 'Layer Cake (2004)', 'Departed, The (2006)', 'Crash (2004)', 'Lucky Number Slevin (2006)', 'Highlander (1986)', 'Gandhi (1982)', 'Three Kings (1999)']"
56,3.583333333,3.916666667,5,4,3.9375,3.538461538,0,3.941176471,3.333333333,0,3.666666667,5,5,4,4.25,3.555555556,3.80952381,4.333333333,0,"['Ace Ventura: When Nature Calls (1995)', 'Seven (a.k.a. Se7en) (1995)', 'Dumb & Dumber (Dumb and Dumber) (1994)', 'Ace Ventura: Pet Detective (1994)', 'Forrest Gump (1994)', 'Lion King, The (1994)', 'Jurassic Park (1993)', 'Silence of the Lambs, The (1991)', 'GoldenEye (1995)', 'American President, The (1995)']"
57,3.207865169,3.355555556,3.757575758,3.348837209,3.401960784,3.463768116,4,3.549132948,3.42,4.153846154,2.823529412,3.75,3.714285714,3.794117647,3.4,3.147368421,3.15625,4.147058824,3.684210526,"['Toy Story (1995)', 'Usual Suspects, The (1995)', 'Ed Wood (1994)', 'Star Wars: Episode IV - A New Hope (1977)', 'Fugitive, The (1993)', 'Jurassic Park (1993)', ""Schindler's List (1993)"", 'Blade Runner (1982)', 'Silence of the Lambs, The (1991)', 'Beauty and the Beast (1991)']"
58,3.807692308,3.764705882,4.375,4.272727273,3.765957447,3.647058824,0,4.020408163,4,0,2.333333333,4.333333333,4.444444444,4.5,4,3.7,4.03125,4.2,3.333333333,"['Sabrina (1995)', 'Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', 'Clueless (1995)', 'Seven (a.k.a. Se7en) (1995)', 'Usual Suspects, The (1995)', 'Braveheart (1995)', 'First Knight (1995)', 'Boys on the Side (1995)', 'Circle of Friends (1995)', 'Dumb & Dumber (Dumb and Dumber) (1994)']"
59,4,3.681818182,3,3,3.958333333,4.222222222,4.5,4.677966102,3.25,4.666666667,5,5,0,4.5,4.6,3.846153846,4.4,4.72,0,"['Richard III (1995)', 'Taxi Driver (1976)', ""Schindler's List (1993)"", 'Blade Runner (1982)', 'Silence of the Lambs, The (1991)', 'Fargo (1996)', 'Mission: Impossible (1996)', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)', 'Godfather, The (1972)', 'Vertigo (1958)']"
60,4,3.5,3.5,3.4,3.5,4,0,3.933333333,3,0,0,5,3.5,3.5,3.4,0,3.5,4,0,"[""Schindler's List (1993)"", 'Godfather, The (1972)', 'Dark Knight, The (2008)', 'Shawshank Redemption, The (1994)', 'Jungle Book, The (1994)', 'Hunchback of Notre Dame, The (1996)', 'Time to Kill, A (1996)', 'Glory (1989)', 'Gods Must Be Crazy, The (1980)', 'Color Purple, The (1985)']"
61,3.863636364,4,0,0,3.5,4.192307692,0,4.194444444,4.25,0,4,0,0,4.4,3.125,3.722222222,4.166666667,4.166666667,3.875,"['Shawshank Redemption, The (1994)', 'Butch Cassidy and the Sundance Kid (1969)', 'Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', 'Usual Suspects, The (1995)', 'Léon: The Professional (a.k.a. The Professional) (Léon) (1994)', 'True Romance (1993)', 'Reservoir Dogs (1992)', 'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)', 'Apocalypse Now (1979)', 'Alien (1979)']"
62,3.988023952,3.933333333,3.392857143,3.645833333,3.873626374,4.468253968,0,4.28125,3.894366197,4.5,4.023809524,4.058823529,3.416666667,4.220930233,3.782608696,3.973913043,4.152173913,4.157894737,4.5,"['Léon: The Professional (a.k.a. The Professional) (Léon) (1994)', 'Forrest Gump (1994)', 'Silence of the Lambs, The (1991)', 'Godfather, The (1972)', 'Reservoir Dogs (1992)', '12 Angry Men (1957)', 'Godfather: Part II, The (1974)', ""The Devil's Advocate (1997)"", 'Gattaca (1997)', 'Good Will Hunting (1997)']"
63,3.583333333,3.528089888,4.242424242,3.8,3.75,3.794642857,4.357142857,3.6,3.592105263,4.4,3.041666667,3.380952381,4.2,3.904761905,3.5,3.413793103,3.536231884,3.46875,4,"['Toy Story (1995)', 'Usual Suspects, The (1995)', 'Star Wars: Episode IV - A New Hope (1977)', 'Pulp Fiction (1994)', 'Shawshank Redemption, The (1994)', 'Ace Ventura: Pet Detective (1994)', 'Wallace & Gromit: A Close Shave (1995)', ""Monty Python's Life of Brian (1979)"", 'Monty Python and the Holy Grail (1975)', 'Wallace & Gromit: The Wrong Trousers (1993)']"
64,3.654471545,3.757281553,3.878787879,3.816326531,3.662790698,3.882978723,4.083333333,3.917721519,3.820895522,4,3.736363636,3.714285714,3.785714286,3.669642857,3.70754717,3.508333333,3.669064748,4.314814815,3.944444444,"['Casino (1995)', 'Legends of the Fall (1994)', 'Shawshank Redemption, The (1994)', ""Schindler's List (1993)"", 'Dances with Wolves (1990)', 'Silence of the Lambs, The (1991)', 'Trainspotting (1996)', 'Godfather, The (1972)', 'Platoon (1986)', ""Sophie's Choice (1982)""]"
65,3.966666667,3.785714286,0,0,3.7,4.181818182,0,4.12,3.625,0,0,4.333333333,0,4.25,3.666666667,4.055555556,4.083333333,3.833333333,0,"['Into the Wild (2007)', 'Truman Show, The (1998)', 'American History X (1998)', 'Fight Club (1999)', 'Green Mile, The (1999)', 'V for Vendetta (2006)', 'Prestige, The (2006)', 'Dark Knight, The (2008)', 'Gran Torino (2008)', 'Shutter Island (2010)']"
66,3.839805825,3.913043478,4.1875,3.973684211,3.955782313,4.068965517,0,4.196666667,4.1,4.875,3.923076923,5,4.25,4.22,4.279661017,3.787234043,3.969135802,4.392857143,4.55,"['Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', 'Seven (a.k.a. Se7en) (1995)', 'Braveheart (1995)', 'Don Juan DeMarco (1995)', 'Pulp Fiction (1994)', 'Forrest Gump (1994)', 'Four Weddings and a Funeral (1994)', 'Short Cuts (1993)', 'Blade Runner (1982)', 'Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)']"
67,4.119047619,3.607142857,3.9,3.9,4.323529412,4.2,0,4.038461538,3.083333333,0,0,4,0,3.5,3.875,4.055555556,4.222222222,4.333333333,3.75,"['Léon: The Professional (a.k.a. The Professional) (Léon) (1994)', 'Fifth Element, The (1997)', 'Taxi (1998)', 'Taxi 2 (2000)', 'Pulp Fiction (1994)', 'Shawshank Redemption, The (1994)', 'Forrest Gump (1994)', 'Back to the Future (1985)', 'Saving Private Ryan (1998)', 'Matrix, The (1999)']"
68,3.34125,3.410652921,3.33125,3.107476636,3.174858223,3.216216216,3.787878788,3.217791411,3.290780142,3.833333333,2.844660194,3.859649123,3.037037037,3.12195122,3.331597222,3.198019802,3.206325301,3.336734694,3.386363636,"['Star Wars: Episode IV - A New Hope (1977)', 'Speed (1994)', 'Gone with the Wind (1939)', 'Star Wars: Episode V - The Empire Strikes Back (1980)', 'Princess Bride, The (1987)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)', 'Star Wars: Episode VI - Return of the Jedi (1983)', 'Indiana Jones and the Last Crusade (1989)', 'Last of the Mohicans, The (1992)', 'Little Mermaid, The (1989)']"
69,4.444444444,4.333333333,0,0,4.666666667,4.571428571,0,4.315789474,5,4,3.833333333,0,0,4.6,4.25,4.352941176,4.153846154,4,5,"['Usual Suspects, The (1995)', 'Star Wars: Episode IV - A New Hope (1977)', 'Pulp Fiction (1994)', 'Shawshank Redemption, The (1994)', 'Tommy Boy (1995)', 'Blade Runner (1982)', 'Tombstone (1993)', 'Silence of the Lambs, The (1991)', '2001: A Space Odyssey (1968)', 'Top Gun (1986)']"
70,3.75,4.375,4,4.625,4.138888889,4.357142857,4.5,4.411764706,4.625,0,4.5,4,0,4,4.464285714,4.25,3,4.3,4,"['Dead Man Walking (1995)', ""Schindler's List (1993)"", 'Godfather, The (1972)', ""It's a Wonderful Life (1946)"", 'Cinema Paradiso (Nuovo cinema Paradiso) (1989)', ""One Flew Over the Cuckoo's Nest (1975)"", 'Star Wars: Episode VI - Return of the Jedi (1983)', 'Dead Poets Society (1989)', 'Gandhi (1982)', 'My Life as a Dog (Mitt liv som hund) (1985)']"
71,3.857142857,3.8125,5,3.8,3.625,3.2,0,3.111111111,4,0,0,0,3,3.5,3.857142857,3.363636364,3.733333333,4,0,"['Toy Story (1995)', 'White Squall (1996)', 'Die Hard: With a Vengeance (1995)', 'Twister (1996)', 'Independence Day (a.k.a. ID4) (1996)', 'Phenomenon (1996)', 'Top Gun (1986)', 'Star Trek: First Contact (1996)', ""Mr. Holland's Opus (1995)"", 'Broken Arrow (1996)']"
72,4.147058824,4.2,0,0,3.833333333,4.5,0,4.15,0,0,4.333333333,4.25,0,4.375,4.125,4.25,4.214285714,4.375,4,"['Star Wars: Episode IV - A New Hope (1977)', 'Shawshank Redemption, The (1994)', 'Matrix, The (1999)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', 'Seven (a.k.a. Se7en) (1995)', 'Usual Suspects, The (1995)', 'Braveheart (1995)', 'Pulp Fiction (1994)', 'Fugitive, The (1993)']"
73,4.132352941,3.951612903,3.42,3.38,3.504032258,4.074074074,0,3.866197183,3.68,0,3.8,4.038461538,3.1,4.375,3.351351351,3.945945946,4.132352941,4.8,4.75,"[""One Flew Over the Cuckoo's Nest (1975)"", 'Clockwork Orange, A (1971)', 'Truman Show, The (1998)', 'Big Lebowski, The (1998)', 'Saving Private Ryan (1998)', 'American Beauty (1999)', 'American Psycho (2000)', 'X-Men (2000)', 'Donnie Darko (2001)', 'Royal Tenenbaums, The (2001)']"
74,4.071428571,4.181818182,0,0,4.351851852,4.263888889,5,4.27672956,4.5,4.75,3.636363636,0,4,4.28125,4.25,3.9375,4.234693878,4.181818182,4.1,"['Postman, The (Postino, Il) (1994)', 'Taxi Driver (1976)', 'Smoke (1995)', 'Pulp Fiction (1994)', 'Three Colors: Blue (Trois couleurs: Bleu) (1993)', 'Three Colors: White (Trzy kolory: Bialy) (1994)', 'In the Name of the Father (1993)', 'Fargo (1996)', 'Godfather, The (1972)', 'Citizen Kane (1941)']"
75,3.214285714,3.384615385,4.2,4.2,3.8125,3.15,0,2.98,3.388888889,0,3.5,4.5,4.333333333,2.964285714,3.227272727,2.948275862,3.22,2.375,4.5,"['Star Wars: Episode IV - A New Hope (1977)', 'Jungle Book, The (1967)', 'For a Few Dollars More (Per qualche dollaro in più) (1965)', 'Lord of the Rings: The Fellowship of the Ring, The (2001)', 'Terminator 2: Judgment Day (1991)', 'North by Northwest (1959)', 'Rebecca (1940)', 'Star Wars: Episode V - The Empire Strikes Back (1980)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)', 'Alien (1979)']"
76,3.161764706,2.517241379,0.555555556,0.769230769,2.641025641,3.652777778,3.5,3.192307692,1.96875,0,3.933333333,3,0.75,3.633333333,1.727272727,3.2,3.576923077,3.111111111,2.8,"['Godfather, The (1972)', 'Monty Python and the Holy Grail (1975)', 'Goodfellas (1990)', 'Saw (2004)', 'Serenity (2005)', 'Pulp Fiction (1994)', 'Trainspotting (1996)', ""Monty Python's Life of Brian (1979)"", 'Reservoir Dogs (1992)', 'Clockwork Orange, A (1971)']"
77,4.421052632,4.928571429,5,5,3.625,3.5,0,3.277777778,4.8,0,0,4.416666667,0,2.125,3.166666667,4.045454545,2.9375,0,0,"['Star Wars: Episode IV - A New Hope (1977)', 'Star Wars: Episode V - The Empire Strikes Back (1980)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)', 'Star Wars: Episode VI - Return of the Jedi (1983)', 'Matrix, The (1999)', 'Gladiator (2000)', 'Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)', 'Lord of the Rings: The Fellowship of the Ring, The (2001)', 'Spider-Man (2002)', 'Star Wars: Episode II - Attack of the Clones (2002)']"
78,3.308823529,3,2.25,2.5,3.160714286,3.333333333,0,2.833333333,2.5,0,2.5,4,1.5,2.333333333,3.5,3.026315789,3.14,3,2,"['Die Hard (1988)', 'Terminator, The (1984)', 'Airplane! (1980)', 'Shawshank Redemption, The (1994)', 'Terminator 2: Judgment Day (1991)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)', 'Matrix, The (1999)', 'Ghostbusters (a.k.a. Ghost Busters) (1984)', 'Naked Gun: From the Files of Police Squad!, The (1988)', 'Dodgeball: A True Underdog Story (2004)']"
79,4.2,4.25,0,0,4.142857143,4.5,4.333333333,3.956521739,4,5,4.166666667,0,4.5,4.5,4,4.357142857,4.217391304,4,0,"['Devil in a Blue Dress (1995)', 'Hoop Dreams (1994)', 'Star Wars: Episode IV - A New Hope (1977)', 'Jurassic Park (1993)', 'Terminator 2: Judgment Day (1991)', 'Godfather, The (1972)', 'Abyss, The (1989)', 'Thin Blue Line, The (1988)', 'Madonna: Truth or Dare (1991)', 'Paris Is Burning (1990)']"
80,4.357142857,4.196969697,4,4,3.818181818,4.430232558,0,4.278571429,4.346153846,4,4.127659574,4.270833333,0,4.472222222,4.375,4.190909091,4.292372881,4.083333333,0,"['Shawshank Redemption, The (1994)', 'Silence of the Lambs, The (1991)', 'Alien (1979)', 'Fight Club (1999)', 'Boondock Saints, The (2000)', 'American Psycho (2000)', 'Memento (2000)', 'Donnie Darko (2001)', 'The Count of Monte Cristo (2002)', 'Bourne Identity, The (2002)']"
81,2.769230769,2.454545455,2,2,1.875,2.714285714,0,2.875,1,0,0,2.5,2,4,2.333333333,3.833333333,3.083333333,2.666666667,0,"['Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', 'Terminator 2: Judgment Day (1991)', 'Stargate (1994)', 'Star Trek: Generations (1994)', 'Fugitive, The (1993)', 'Jurassic Park (1993)', 'Seven (a.k.a. Se7en) (1995)', 'Braveheart (1995)', 'Apollo 13 (1995)', 'Batman Forever (1995)']"
82,3.547826087,3.371621622,3.038461538,2.608695652,3.473451327,3.451923077,3,3.322916667,3.25,1,3.357142857,3.25,3.214285714,3.142857143,3.382352941,3.526315789,3.303030303,3.857142857,3.625,"['Braveheart (1995)', 'Bad Boys (1995)', 'Forrest Gump (1994)', 'Terminator 2: Judgment Day (1991)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)', 'Indiana Jones and the Last Crusade (1989)', 'Lethal Weapon (1987)', 'Lethal Weapon 2 (1989)', 'Indiana Jones and the Temple of Doom (1984)', 'Gladiator (2000)']"
83,3,3.181818182,3.45,3.166666667,3,3.392857143,2,3.630136986,3.2,0,2.5,3.727272727,4.125,3.333333333,3.675,3.4,3.107142857,3.4375,0.5,"['Shawshank Redemption, The (1994)', 'Roman Holiday (1953)', '2001: A Space Odyssey (1968)', 'Full Metal Jacket (1987)', 'Amadeus (1984)', 'Dead Poets Society (1989)', 'Shining, The (1980)', 'Truman Show, The (1998)', 'Saving Private Ryan (1998)', 'Fantasia 2000 (1999)']"
84,3.5625,3.56,3,3.352941176,3.487179487,3.727272727,3.75,3.884848485,3.5625,3.666666667,3.545454545,5,3.764705882,3.933333333,3.698924731,3.357142857,3.574468085,4.352941176,4,"['Sense and Sensibility (1995)', 'Leaving Las Vegas (1995)', 'Dead Man Walking (1995)', 'Mighty Aphrodite (1995)', 'Apollo 13 (1995)', 'Clerks (1994)', 'Eat Drink Man Woman (Yin shi nan nu) (1994)', 'Like Water for Chocolate (Como agua para chocolate) (1992)', 'Madness of King George, The (1994)', 'Priest (1994)']"
85,1,5,0,5,3.333333333,2,0,3.833333333,5,0,0,0,0,3.666666667,4,2,3,3.666666667,0,"['Lamerica (1994)', 'Secret of Roan Inish, The (1994)', ""Schindler's List (1993)"", 'Entertaining Angels: The Dorothy Day Story (1996)', 'My Left Foot (1989)', 'To Kill a Mockingbird (1962)', 'Seventh Seal, The (Sjunde inseglet, Det) (1957)', 'Shine (1996)', ""Ulee's Gold (1997)"", 'Full Monty, The (1997)']"
86,3.85483871,3.910714286,4.041666667,4.045454545,4.071428571,4.111111111,0,3.944444444,3.944444444,0,4,3.857142857,4,4.25,3.852941176,3.911764706,3.916666667,3.166666667,4,"['Mr. & Mrs. Smith (2005)', 'Star Wars: Episode IV - A New Hope (1977)', 'Shawshank Redemption, The (1994)', 'Mission: Impossible (1996)', 'Sliding Doors (1998)', 'Matrix, The (1999)', 'Memento (2000)', ""Ocean's Eleven (2001)"", 'Bourne Identity, The (2002)', 'Finding Nemo (2003)']"
87,3,3.9,4.333333333,3.8,4.222222222,0,0,3.909090909,4.3,0,3.5,0,4,4,4.25,3.642857143,3.666666667,0,0,"['Monty Python and the Holy Grail (1975)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)"", 'Spirited Away (Sen to Chihiro no kamikakushi) (2001)', 'My Neighbor Totoro (Tonari no Totoro) (1988)', 'Mystery Science Theater 3000: The Movie (1996)', 'Producers, The (1968)', 'Network (1976)', 'Little Princess, A (1995)', 'Secret Garden, The (1993)', 'Sleeper (1973)']"
88,4.235294118,4.571428571,0,0.5,3.208333333,4.558823529,0,4.166666667,4.7,0,4.166666667,4.666666667,0,4.25,3.5,3.785714286,4.30952381,4.25,4,"['Usual Suspects, The (1995)', 'Shawshank Redemption, The (1994)', ""One Flew Over the Cuckoo's Nest (1975)"", 'Big Lebowski, The (1998)', 'Fear and Loathing in Las Vegas (1998)', 'Lord of the Rings: The Fellowship of the Ring, The (2001)', 'Lord of the Rings: The Two Towers, The (2002)', 'Lord of the Rings: The Return of the King, The (2003)', 'The Machinist (2004)', ""Pan's Labyrinth (Laberinto del fauno, El) (2006)""]"
89,3.377192982,3.522988506,4.022222222,3.893939394,3.465481172,3.318181818,4.5,3.410377358,3.464912281,0,4.235294118,4.125,3.052631579,3.7,3.090909091,3.378787879,3.738095238,3.461538462,4.5,"['Scary Movie (2000)', 'Snow Dogs (2002)', 'Scooby-Doo (2002)', 'Stuart Little 2 (2002)', 'Tuxedo, The (2002)', 'Siam Sunset (1999)', 'Medallion, The (2003)', 'Little Murders (1971)', 'Garfield: The Movie (2004)', 'Tales of Manhattan (1942)']"
90,4,3.75,3,3.5,4.045454545,4.4,4.25,4.212121212,3.5,0,4,0,4.333333333,4,4.277777778,4,4,4,0,"['Nixon (1995)', 'Sense and Sensibility (1995)', 'Leaving Las Vegas (1995)', 'Mighty Aphrodite (1995)', 'Postman, The (Postino, Il) (1994)', ""Antonia's Line (Antonia) (1995)"", 'Angels and Insects (1995)', 'Anne Frank Remembered (1995)', 'Star Wars: Episode IV - A New Hope (1977)', 'Fargo (1996)']"
91,3.609756098,3.609489051,3.971428571,3.3,3.087064677,3.53,3.5,3.325870647,3.838461538,3.5,3.826315789,3.785714286,3.095238095,3.75,2.959459459,3.714285714,3.669230769,3.333333333,3.583333333,"['Heat (1995)', 'Desperado (1995)', 'Crow, The (1994)', 'Blade Runner (1982)', 'Nightmare Before Christmas, The (1993)', 'Batman (1989)', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)', 'Godfather, The (1972)', 'Escape from New York (1981)', 'Monty Python and the Holy Grail (1975)']"
92,3.5,3.875,4,4,4.111111111,3,0,3.85,4.5,0,3.833333333,4.5,4.5,4,4.375,3.666666667,3.5,4.25,0,"['Muppet Treasure Island (1996)', 'Matilda (1996)', '10 Things I Hate About You (1999)', 'Peter Pan (1953)', 'Easy Rider (1969)', '40-Year-Old Virgin, The (2005)', '300 (2007)', 'Homeward Bound: The Incredible Journey (1993)', 'Seven Years in Tibet (1997)', 'Secret of NIMH, The (1982)']"
93,4.326086957,4.196428571,3.75,4.058823529,4.111111111,4.375,0,4.5,4.263157895,0,4.333333333,5,4,4.5,4.347826087,4.5,4.363636364,5,4,"['Jumanji (1995)', 'Babe (1995)', 'Braveheart (1995)', 'Apollo 13 (1995)', 'Star Wars: Episode IV - A New Hope (1977)', 'Stargate (1994)', 'Star Trek: Generations (1994)', 'Forrest Gump (1994)', 'Mask, The (1994)', 'True Lies (1994)']"
94,3.05,3.277777778,4,3.666666667,2.727272727,3.181818182,0,3.333333333,2.833333333,0,2,4,4,3.333333333,2.3,3.333333333,3.19047619,3.75,3.333333333,"['Twelve Monkeys (a.k.a. 12 Monkeys) (1995)', 'Braveheart (1995)', 'Shawshank Redemption, The (1994)', 'Jumanji (1995)', 'Babe (1995)', 'Apollo 13 (1995)', 'Crimson Tide (1995)', 'Die Hard: With a Vengeance (1995)', 'Pulp Fiction (1994)', 'Stargate (1994)']"
95,4.177966102,4.173913043,4.7,4.2,3.85,4.142857143,4.5,4.221428571,4,4,3.333333333,4.125,3.666666667,4.25,4.172413793,4.267241379,4.097826087,4.25,0,"['Leaving Las Vegas (1995)', 'City of Lost Children, The (Cité des enfants perdus, La) (1995)', 'Crumb (1994)', 'Star Wars: Episode IV - A New Hope (1977)', 'Blade Runner (1982)', 'Ghost in the Shell (Kôkaku kidôtai) (1995)', '2001: A Space Odyssey (1968)', 'Die Hard (1988)', 'Reservoir Dogs (1992)', 'Delicatessen (1991)']"
96,3.864864865,3.851851852,5,4.2,3.95,4.5,0,3.90625,3.625,5,4,5,4,4.428571429,3.545454545,3.8125,3.814814815,4,4,"['Toy Story (1995)', 'Babe (1995)', 'Usual Suspects, The (1995)', 'Braveheart (1995)', 'Apollo 13 (1995)', 'Star Wars: Episode IV - A New Hope (1977)', 'Madness of King George, The (1994)', 'Pulp Fiction (1994)', 'Mask, The (1994)', 'Speed (1994)']"
97,4.181818182,4.285714286,4.5,4.333333333,4.111111111,4.5,0,3.916666667,5,0,5,4,0,0,4.4,4.428571429,4.545454545,3.75,0,"['Silence of the Lambs, The (1991)', 'Godfather, The (1972)', 'Star Wars: Episode VI - Return of the Jedi (1983)', 'Saving Private Ryan (1998)', 'Matrix, The (1999)', 'Mission: Impossible II (2000)', 'X-Men (2000)', 'Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)', 'Snatch (2000)', 'Cast Away (2000)']"
98,3.625,3.6,3.975,3.85,4,4.25,0,3.875,3.421052632,0,4.272727273,3.291666667,3.785714286,4.6,3.875,3.68,3.90625,4.666666667,0,"['Forrest Gump (1994)', 'Rear Window (1954)', 'Die Hard (1988)', 'Princess Bride, The (1987)', 'Psycho (1960)', 'Shining, The (1980)', 'Shrek (2001)', 'Others, The (2001)', 'Incredibles, The (2004)', 'Wallace & Gromit in The Curse of the Were-Rabbit (2005)']"
99,3.80952381,4,5,5,3.869565217,4.142857143,0,4.388888889,0,0,3.333333333,5,5,3.666666667,4.7,2.833333333,4,3.5,4.333333333,"['Apollo 13 (1995)', 'Batman Forever (1995)', 'Desperado (1995)', 'Die Hard: With a Vengeance (1995)', 'First Knight (1995)', 'Disclosure (1994)', 'Dumb & Dumber (Dumb and Dumber) (1994)', 'French Kiss (1995)', 'I.Q. (1994)', 'Just Cause (1995)']"
100,3.980769231,4.029411765,3.5,4,3.929411765,4.125,0,3.97972973,3.95,0,2.4,4.5,4.083333333,3.7,4.088607595,3.571428571,3.631578947,4,4.3,"['Top Gun (1986)', 'Terms of Endearment (1983)', ""Christmas Vacation (National Lampoon's Christmas Vacation) (1989)"", 'Officer and a Gentleman, An (1982)', 'Sweet Home Alabama (2002)', 'Casino (1995)', 'Sense and Sensibility (1995)', 'Persuasion (1995)', 'Broken Arrow (1996)', 'First Knight (1995)']"
